true_equation,equation_simplified,complexity_multivar,complexity_simplified,eval_std,eval_mean,eval_min,eval_max
 sqrt(x) - (0.29026994603848655 - (x / x))                                                                                                                                                                                                              ,sqrt(x) + 0.70973005396151345,8,3,0.7469033243168309,2.8173674573529186,0.7097400539615134,3.872007714129893
 (x + x) - (sqrt(x) * 0.1808744834595869)                                                                                                                                                                                                               ,-0.1808744834595869*sqrt(x) + 2*x,8,6,5.647014960960709,9.618782173441474,-1.8085448345958688e-06,19.42802466166125
 -0.5500359500418484 * exp(-0.4768957625874179 * x)                                                                                                                                                                                                       ,-0.5500359500418484*exp(-0.4768957625874179*x),6,5,0.1368289913421858,-0.1145208167853865,-0.5500359500156173,-0.0046693786616354
 (cos(x) + (-0.13059782926854757 / (x - ((1.035411009404397 * x) + (0.5505278930931075 + x))))) + (0.999945793696583 - (x - x))                                                                                                                      ,cos(x) + 0.999945793696583 - 0.13059782926854757/(-1.035411009404397*x - 0.5505278930931075),20,10,0.7354982631704383,0.9834299734878952,0.0126189701841317,2.2371687044381794
 (0.45409367354074087 - x) + cos(x)                                                                                                                                                                                                                      ,-x + cos(x) + 0.45409367354074087,6,5,3.1289521143925256,-4.6001731174566896,-10.38497785553571,1.4540936734407408
 (x + sqrt(sqrt(x))) - ((((-0.030501981472524576 / (-0.4111920860640343 / x)) / x) - 0.6414303382275907) - ((x - 1.57087403875465) * (x - 0.7502268137265584)))                                                                                      ,x**(1/4) + x + (x - 1.57087403875465)*(x - 0.7502268137265584) + 0.56725094006725123,23,14,26.40775046670001,29.912267068783542,1.7489250424559808,90.31303365015478
 ((-0.45178758581869416 - (exp(-1.041419143812137 * x) / 1.2580170486098032)) / ((-0.06387215648247967 / (-0.05653894585565026 + x)) / ((-0.2954846574375414 - x) * x))) + cos(x - cos(x / x))                                                      ,-15.65627426833949*x*(-0.45178758581869416 - 0.79490178698696486*exp(-1.041419143812137*x))*(-x - 0.2954846574375414)*(x - 0.05653894585565026) + cos(x - cos(1)),28,22,2053.817128043335,-1832.6247115734327,-7242.524029033018,0.885472172236475
 exp((x - 1.1150590340001958) + (x * -1.0577015015962288))                                                                                                                                                                                               ,0.32789592132033309*exp(-0.057701501596228799*x),8,5,0.0414274894433163,0.2491489305440711,0.1841372178792112,0.3278959213184411
 (((x + exp((x - x) / (x * 0.21008556449142168))) - 0.6765410779190004) - (x - (0.3189416335361482 * exp(x)))) - (((x + x) * -0.7732213782001666) / exp(x))                                                                                       ,1.546442756400333*x*exp(-x) + 0.3189416335361482*exp(x) + 0.3234589220809996,28,11,1411.4785924503424,705.777788507444,0.6424005558036863,7025.481142629753
 ((-0.49664226755321533 / ((exp(x - (-1.3210650894214784 / x)) / -1.003386068510004) - 0.07279189134577686)) + ((x * x) + cos(x))) - ((x - cos(x)) + x)                                                                                            ,x**2 - 2*x + 2*cos(x) - 0.49664226755321533/(-0.9966253582581307*exp(x + 1.3210650894214784/x) - 0.07279189134577686),26,21,,,,
 cos(x / -0.04387220843426354) + ((x * 0.3468046675582029) - (sqrt(1.147437767941909 + x) / (exp(-1.029575177615873 + x) + ((sqrt(x) - cos(x)) * x))))                                                                                              ,0.3468046675582029*x - 1.071185216450409*sqrt(0.8715069591910336*x + 1)/(x*(sqrt(x) - cos(x)) + 0.3571586573370962*exp(x)) + cos(22.79347303654345*x),26,23,1.7557779963005016,1.3992708992061855,-4.445922389648686,4.436187845734278
 cos(-0.3482886009785056 - x) - exp(cos(((x - (x / -0.9412627017341441)) - (x * x)) * x))                                                                                                                                                            ,-exp(cos(x*(-x**2 + 2.062402662038601*x))) + cos(x + 0.3482886009785056),18,15,1.0219862157410518,-1.5437642956734767,-3.716263072756023,0.6298172210025546
 sqrt(0.6714406927413326 * (x + x))                                                                                                                                                                                                                      ,1.15882759092225*sqrt(x),6,3,0.8655321799698931,2.442388374709689,1.1588275909222498e-05,3.664534602760172
 (x - cos(x + -0.7988038330251926)) - cos(x + 0.38309836373605105)                                                                                                                                                                                      ,x - cos(x - 0.7988038330251926) - cos(x + 0.38309836373605105),11,8,3.375237524072072,5.025314603000876,-1.6250752216758404,11.55000462567467
 ((x * x) + (sqrt(x) * 1.0161230962400927)) / exp(x + (0.5084234114201576 + cos(x)))                                                                                                                                                                  ,0.6014430599818056*(1.0161230962400927*sqrt(x) + x**2)*exp(-x - cos(x)),16,14,0.2934930204968308,0.237232220586164,2.248259094628761e-06,0.8960751532180672
 (1.6659044457101968 * cos((x / -0.7135815043350074) - x)) + ((0.03376360387717372 + sqrt(x)) - sqrt((x + (x * 0.19370204200534727)) * x))                                                                                                           ,sqrt(x) - 1.092566721992459*sqrt(x**2) + 1.6659044457101968*cos(2.401381613627876*x) + 0.03376360387717372,22,16,2.793287401817361,-3.3825804478024746,-8.656304953838701,1.86445137822056
 (x / sqrt(x)) - sqrt(exp(x))                                                                                                                                                                                                                           ,sqrt(x) - sqrt(exp(x)),8,4,36.03043841850111,-27.42027984874684,-145.25088144240823,-0.5747802251758337
